	d1	d2	chat	sentences	date
2470	8.468619	-27.57053	Correio Sabiá	news/2f737 (Leitura: 2min) 👨🏻‍🏫 *Explicando:* A agência já tinha definido, no dia 2, os requisitos para pedido de uso emergencial	2020-12-11
2471	2.875059	19.56053	Correio Sabiá	 Na prática, a aprovação *abre caminho para as empresas pedirem a autorização* emergencial	2020-12-11
2472	-7.14942	-0.71746314	Correio Sabiá	 🙏🏻🆘 De acordo com a Anvisa, ainda *não chegou nenhum pedido* desse tipo	2020-12-11
2473	-17.889536	14.845462	Correio Sabiá	 🤷🏻‍♂️ 🤔 *Lembrando:* Autorização emergencial *pode ser suspensa ou revogada* a qualquer momento pela Anvisa	2020-12-11
2474	3.8310866	39.70077	Correio Sabiá	 ❌ No caso com combate à Covid-19, a autorização pode funcionar *até que a vacina tenha o registro definitivo aprovado	2020-12-11
2475	6.6538696	39.327816	Correio Sabiá	* O comitê consultivo da agência reguladora dos Estados Unidos *recomendou* ontem a *aprovação de uso emergencial da vacina da Pfizer* (que precisa ser armazenada a -70ºC)	2020-12-11
2476	7.2704787	34.34151	Correio Sabiá	* Há 4 vacinas no Brasil em fase 3 (a última) de testes	2020-12-11
2477	17.399336	39.636528	Correio Sabiá	 Uma delas é a CaronaVac, produzida pelo Butantan em parceria com a empresa chinesa Sinovac	2020-12-11
2478	1.5858005	33.79608	Correio Sabiá	 🤝🇨🇳 O instituto ligado ao governo paulista iniciou ontem a produção do imunizante	2020-12-11
2479	-7.4772058	26.176598	Correio Sabiá	* 🧬🔬 🎩 *Falando nele…* O governo de São Paulo disse que o contágio em dezembro é *maior do que no 1º pico da doença	2020-12-11
2480	-8.136929	29.57297	Correio Sabiá	* 📊 E o secretário de Saúde do Paraná, Beto Preto, falou que esta é a pior semana da pandemia desde março	2020-12-11
2481	10.832279	-30.394701	Correio Sabiá	news/3f53d (Leitura: 2min30s) 🎩 *Executivo	2020-12-11
2482	31.619043	23.937838	Correio Sabiá	* Enquanto isso, o presidente Jair Bolsonaro (sem partido) voltou a dizer que o Brasil está *“vivendo um finalzinho de pandemia”	2020-12-11
2483	-13.345135	26.285831	Correio Sabiá	* 🔚👀 Há 22 entes da federação (de 27) com *aumento do número de casos* da Covid-19	2020-12-11
2484	8.57996	-20.401173	Correio Sabiá	news/f9c5d (Leitura: 1min30s) ➕ *Mais:* Já o novo *ministro do Turismo,* Gilson Machado Neto (que presidia a Embratur e costumava aparecer em _lives_ de Bolsonaro tocando sanfona) disse que o *setor turístico não suportaria um _lockdown	2020-12-11
2485	6.551665	-5.6532054	Correio Sabiá	_* ✈️ Gilson é *dono de hotel* em São Miguel dos Milagres (AL)	2020-12-11
2486	12.997899	39.197178	Correio Sabiá	 🌴🏝 🤓 _Para ler no final de semana e tirar dúvidas:_ 👇🏻 📌 A _BBC Brasil_ produziu uma reportagem com respostas para *10 perguntas sobre o que se sabe da vacina CoronaVac,* produzida pelo Butantan junto com a Sinovac	2020-12-11
2487	12.53493	39.141838	Correio Sabiá	news/f9abe (Leitura: 4min) 📌 A _BBC Brasil_ também elaborou uma reportagem com *o que se sabe sobre a segurança das vacinas* (todas elas) que estão sendo produzidos no mundo contra a Covid-19	2020-12-11
2488	17.288488	-31.524591	Correio Sabiá	news/a8e (Leitura: 4min30s) 🐦 _O Correio Sabiá é um trabalho jornalístico independente do jornalista Maurício Ferro	2020-12-11
2489	6.765422	-46.78175	Correio Sabiá	 🙋🏻‍♂️🗞 Fique à vontade para entrar em contato: redacao@correiosabia	2020-12-11
2490	11.446877	30.732523	Correio Sabiá	2021 - 💰 _Após reunião com presidente do Senado, Guedes fala em pagar auxílio emergencial para metade dos contemplados em 2020;_ 💳 - 🦠 _Depois de falar em “finalzinho de pandemia” e desprezar imunizante “do Doria”, Bolsonaro agora diz que pandemia “veio para ficar” é que vai “investir na nossa vacina”;_ 💉 - 🚑 _Ministério da Saúde tem reunião hoje que pode definir compra de mais 30 milhões de doses das vacinas Sputnik V e Covaxin; Pazuello depõe à PF e é convidado a dar explicações ao Senado_ 🎩 🦠 *Pandemia	2021-02-05
2491	8.705339	35.98849	Correio Sabiá	* O Ministério da Saúde deve decidir hoje sobre a *compra de 30 milhões de doses* das vacinas *Sputnik V e Covaxin,* produzidas pela Rússia e pela Índia, respectivamente	2021-02-05
2492	0.649101	-12.674221	Correio Sabiá	 🇷🇺🇮🇳💉 O Correio Sabiá deu essa informação pelo Twitter (@correiosabia) na última 4ª feira (03)	2021-02-05
2493	4.2012644	-6.384158	Correio Sabiá	ly/Nkk5eUB 💭 *Contexto:* Haverá uma reunião hoje na qual pode haver o acordo de compra	2021-02-05
2494	2.9869938	38.6532	Correio Sabiá	 🤝 A Anvisa (Agência Nacional de Vigilância Sanitária) *desobrigou estudos clínicos de fase 3* para conceder autorização de uso emergencial de um imunizante	2021-02-05
2495	-3.3557897	23.673244	Correio Sabiá	 🆘 💬 *Continuando…* O general e ministro Eduardo *Pazuello (Saúde) depôs ontem à PF* (Polícia Federal) sobre o colapso no sistema de Saúde do Amazonas, que sofreu com a falta de leitos e oxigênio	2021-02-05
2496	-3.675171	41.414616	Correio Sabiá	ly/pkk7Gpl (Leitura: 30s) 💭 *Contexto:* Dias antes do colapso do sistema, Pazuello esteve em Manaus (AM), onde *recomendou tratamento precoce* para a Covid-19 e *estimulou o uso de cloroquina,* medicação que não tem (nem deve ter) eficácia comprovada contra a doença	2021-02-05
2497	5.401415	36.554	Correio Sabiá	 💊 ➕ *Mais:* Ontem, o Senado também aprovou que Pazuello seja *convidado a prestar esclarecimentos* sobre a vacinação	2021-02-05
2498	1.8780748	35.63373	Correio Sabiá	 📩 O general já deu várias declarações controversas sobre quando a imunização começaria no país	2021-02-05
2499	31.329126	24.262215	Correio Sabiá	* Já o presidente Jair *Bolsonaro* (sem partido) disse ontem que a *pandemia “veio para ficar”	2021-02-05
2500	31.853868	24.846863	Correio Sabiá	* Antes, dizia que o Brasil vivia o “finalzinho da pandemia”	2021-02-05
2501	4.1466045	43.70345	Correio Sabiá	) vamos vencer, *vamos investir na nossa vacina”	2021-02-05
2502	9.090854	41.467052	Correio Sabiá	* 💳 Antes, falava que o imunizante era “a vacina chinesa do Doria”	2021-02-05
2503	11.527153	-28.529867	Correio Sabiá	ly/jklajtc (Leitura: 1min30s) 🎩 *Congresso	2021-02-05
2504	31.008741	16.36574	Correio Sabiá	* Bolsonaro também falou ontem que há *acordo no Congresso para a votação do excludente de ilicitude	2021-02-05
2505	-4.643072	-0.008680622	Correio Sabiá	* 👮🏻‍♂️🔫 O dispositivo retira a punição do agente público (policial) que matar em serviço por “medo, surpresa ou violenta emoção”	2021-02-05
2506	9.675229	-28.516874	Correio Sabiá	ly/jkk5xe8 (Leitura: 1min30s) 💰 *Economia	2021-02-05
2507	-9.9082	8.044674	Correio Sabiá	* Já o ministro Paulo *Guedes* (Economia) afirmou ontem que o *auxílio emergencial pode voltar a ser pago,* mas, desta vez, para metade dos beneficiários que receberam em 2020	2021-02-05
2508	23.21144	9.799724	Correio Sabiá	 💵 Ele deu a declaração após reunião com o novo presidente do Senado, Rodrigo Pacheco (DEM-MG)	2021-02-05
2509	-5.493966	7.759106	Correio Sabiá	 🎩 A dificuldade é encontrar recursos considerando a situação “fiscal” do país	2021-02-05
2510	17.481426	-32.440254	Correio Sabiá	 💸 🐦 _O Correio Sabiá é um trabalho jornalístico independente do @mauricioaferro	2021-02-05
2511	6.781288	-46.76361	Correio Sabiá	 🙋🏻‍♂️🗞 Fique à vontade para entrar em contato: redacao@correiosabia	2021-02-05
2512	-23.602173	-23.599548	Correio Sabiá	Bom dia, pessoal! Até que enfim chegou 6ª feira	2020-11-06
2513	-6.3372674	-2.3111782	Correio Sabiá	 Este é o *453º resumo do Correio Sabiá,* que completou exatos *2 anos* no último dia 31 de outubro	2020-11-06
2514	-14.61818	-38.623592	Correio Sabiá	 Como sabem, este resumo de notícias via _WhatsApp_ foi criado logo após a eleição presidencial de 2018 no Brasil, como forma de *combater _fake news	2020-11-06
2515	14.246059	20.598083	Correio Sabiá	_* Coincidentemente, o presidente dos Estados Unidos, Donald Trump, fez ontem uma série de *afirmações falsas* durante apuração dos votos na eleição presidencial de lá	2020-11-06
2516	-26.084984	-39.29367	Correio Sabiá	 Deu trabalho escrever a mensagem abaixo que está chegando até vocês na manhã de hoje	2020-11-06
2517	-22.674797	-27.101248	Correio Sabiá	 Fica aqui um *agradecimento especial* a todos que financiam e ajudam o Correio Sabiá a voar	2020-11-06
2518	20.680048	-36.580875	Correio Sabiá	 *Bernardo Barreto Baptista, Bruno Daminello Zacarias, Cecilia de Moraes, Claudio Raggi, Eliane Garcia, Leonardo Mendes, Lucas Sant’Anna, Márcia de Azevedo, Maria Eduarda Villaça, Mattheus Dias, Monika Nemec, Patrick Rahy, Pedro Souto* e outras 3 pessoas de escolheram a modalidade de apoio “privado”	2020-11-06
2519	-22.681334	-23.17635	Correio Sabiá	🔆 Bom dia, pessoal! Tudo bem? Um rápido aviso: 🗓 O *Correio Sabiá* voltará na 3ª feira (13), porque vem aí o final de semana e um *feriado* na 2ª feira (12)	2020-10-09
2520	-0.4355075	-10.403659	Correio Sabiá	 🙌🏻 💭 Lembrando que o Correio Sabiá está com uma campanha de *financiamento mensal	2020-10-09
2521	27.923685	-38.166534	Correio Sabiá	 Se você apoia este trabalho, considere *apoiá-lo	2020-10-09
2522	1.3587792	-12.101259	Correio Sabiá	📸 Aproveitando a deixa, *vejam o Instagram do Correio Sabiá* (@correiosabia)	2021-01-16
2523	-8.748929	-33.250164	Correio Sabiá	 Até umas 14h vai estar disponível nos _stories_ um *quiz* com algumas perguntas sobre notícias da semana	2021-01-16
2524	-7.199699	-7.3978624	Correio Sabiá	com/correiosabia/ 📲 E *entrem no canal do Correio Sabiá no Telegram,* que está sendo reativado	2021-01-16
2525	-15.178879	-25.178043	Correio Sabiá	 As publicações por lá devem ser retomadas na semana que vem	2021-01-16
2526	4.8424406	-4.5655303	Correio Sabiá	_Para compartilhar o Correio Sabiá:_ 	2020-12-01
2527	11.256411	31.371357	Correio Sabiá	2020* - 💉 _Após Doria anunciar início da vacinação em São Paulo no dia 25 de janeiro, Bolsonaro fala que governo federal vai oferecer vacina gratuita “e não obrigatória” para toda a população;_ 😷 - 📋 _Maia diz que Legislativo vai definir plano de vacinação com ou sem ajuda do governo federal; Mourão afirma que 150 milhões de brasileiros serão vacinados até fim de 2021;_ 🔰 - 🧐 _Bolsonaro analisa nomes do MDB para sucessão de Alcolumbbre no Senado; Presidente tem mais chances de avançar em agenda conservadora sem Maia no comando da Câmara_ 🇧🇷 🦠 *Pandemia	2020-12-08
2528	17.053368	32.625214	Correio Sabiá	* O presidente Jair Bolsonaro (sem partido) disse ontem que o governo federal *vai oferecer a vacina contra a covid-19 para toda a população* “de forma gratuita e não obrigatória”, caso haja certificação da *Anvisa* (Agência Nacional de Vigilância Sanitária)	2020-12-08
2529	4.480019	32.8865	Correio Sabiá	news/0vq 💭 *Contexto:* Bolsonaro fez o anúncio no *mesmo dia* em que seu adversário político, o governador de São Paulo, João *Doria* (PSDB), falou que a vacinação em seu estado começará no dia *25 de janeiro	2020-12-08
2530	12.265262	-34.365032	Correio Sabiá	news/q82 (Leitura: 4min) ➕ *Mais:* Dia 25 de janeiro é a data de *aniversário da capital paulista	2020-12-08
2531	13.238029	40.420082	Correio Sabiá	* 🥳 A vacina produzida pelo Butantan, instituto ligado ao governo de São Paulo, em parceria com a farmacêutica chinesa Sinovac –a CoronaVac– *ainda não tem certificação da Anvisa	2020-12-08
2532	2.6445858	35.74573	Correio Sabiá	* 🧾🇨🇳 💭 *Mais contexto:* O plano preliminar de vacinação anunciado pelo governo federal prevê começar a imunizar *só em março	2020-12-08
2533	20.163647	-1.0132835	Correio Sabiá	* 😴 Doria disse que outros estados e municípios –como Curitiba e Rio de Janeiro– já *mostraram interesse na CoronaVac	2020-12-08
2534	8.384941	36.362816	Correio Sabiá	* 👀💉 🏥 *Aliás,* o Ministério da Saúde informou ontem que avançou nas tratativas para *compra de 70 milhões de doses da vacina da Pfizer* (que precisa ser armazenada a -70°C)	2020-12-08
2535	4.226843	-6.3611703	Correio Sabiá	 💵☃️💉 Um memorando deve ser assinado ainda nesta semana para formar a intenção de compra	2020-12-08
2536	7.9480066	29.701725	Correio Sabiá	* O presidente da Câmara, Rodrigo Maia (DEM-RJ), disse que o Legislativo vai definir um plano de vacinação com ou sem o governo federal	2020-12-08
2537	-28.913641	14.857751	Correio Sabiá	 💥 Caso contrário, disse ele, a sociedade “entrará em pânico”	2020-12-08
2538	6.7213407	32.441986	Correio Sabiá	news/72abf (Leitura: 3min) 💬 *Continuando…* Sem detalhar como, o general e vice-presidente Hamilton Mourão (PRTB) disse ontem que *150 milhões* de brasileiros (de um total em torno de 210 milhões) devem ser vacinados *até o fim do ano que vem	2020-12-08
2539	8.67081	-34.652065	Correio Sabiá	news/6f523 (Leitura: 3min) 🦠 _Eis abaixo o balanço da covid-19 com dados do Ministério da Saúde atualizados até as 17h30	2020-12-08
2540	27.727562	10.849642	Correio Sabiá	911* é o total de casos da doença 🔙 *Voltando ao Congresso…* A impossibilidade de Maia se *reeleger* no comando da Câmara *favoreceu Bolsonaro,* que agora tem uma chance de se alinhar a quem ficar no cargo e *avançar na pauta conservadora	2020-12-08
2541	23.69846	6.4550123	Correio Sabiá	news/5d2b5 (Leitura: 3min30s) 💭 *Contexto:* Maia pautava propostas *reformistas na Economia,* mas deixava de pautar propostas que *desagradavam ao PT,* por exemplo	2020-12-08
2542	28.213242	8.429231	Correio Sabiá	 📑🔴 Um candidato a suceder o atual presidente da Câmara é o deputado *Arthur Lira* (PP-AL), próximo de Bolsonaro	2020-12-08
2543	28.425772	11.558461	Correio Sabiá	 🎩🤝 🧐 *No Senado,* Bolsonaro *avalia nomes do MDB* para substituir Davi Alcolumbre (DEM-AP)	2020-12-08
2544	7.303114	-12.37455	Correio Sabiá	 Entre eles: Fernando Bezerra (PE), Eduardo Gomes (TO) e Eduardo Braga (AM)	2020-12-08
2545	22.46916	8.54986	Correio Sabiá	news/a1f (Leitura: 2min30s) ➕ *Mais:* O _Congresso em Foco_ mostrou ontem que os senadores Simone Tebet (MDB-MS) e Eduardo Gomes (MDB-TO), assim como os deputados federais Arthur Lira (PP-AL) e Baleia Rossi (MDB-SP), são vistos por seus colegas como aqueles que *mais têm chances de vencer	2020-12-08
2546	3.553332	13.015454	Correio Sabiá	* 👀🏆 - *Congresso em Foco:* 	2020-12-08
2547	17.26048	-31.463959	Correio Sabiá	news/ezi (Leitura: 1min30s) 🐦 _O Correio Sabiá é um trabalho jornalístico independente do jornalista Maurício Ferro	2020-12-08
2548	6.0166583	-46.928432	Correio Sabiá	 🙋🏻‍♂️🗞 Fique à vontade para entrar em contato: redacao@correiosabia	2020-12-08
2549	1.2155046	-11.217941	Correio Sabiá	 Outubro *–o mês de aniversário do Correio Sabiá–* começa hoje	2020-10-01
2550	-14.642873	-38.61309	Correio Sabiá	 🎂 Há 2 anos surgia esta iniciativa no _WhatsApp,_ com o intuito de combater _fake news_ a partir do compartilhamento de conteúdo jornalístico	2020-10-01
2551	-22.652185	-27.2302	Correio Sabiá	 🤥❌📰 🙌🏻 Deixo aqui o meu “muito obrigado” a todos vocês que fazem parte dos grupos do Correio e prestigiam este trabalho	2020-10-01
2552	25.814491	-34.977016	Correio Sabiá	 😉 Em especial, agradeço a quem *financia* e ajuda esta iniciativa a ficar de pé: - Bruno Daminello - Cecilia de Moraes - Claudio Raggi - Leonardo Mendes - Lucas Sant´Anna - Márcia de Azevedo - Maria Eduarda Villaça - Monika Nemec - Patrick Rahy _*E outros 3 colaboradores	2020-10-01
2553	27.676743	-38.620434	Correio Sabiá	_ 👉🏻 Se você não financia, mas acha este trabalho importante, pense na possibilidade de colaborar	2020-10-01
2554	-10.05005	-8.134478	Correio Sabiá	 🙂 *Saiba como participar:* 	2020-10-01
2555	25.582386	18.33818	Correio Sabiá	2020* - 🚫 _Bolsonaro veta trecho de lei que perdoava R$ 1 bilhão em dívidas de igrejas; Secretaria-Geral diz governo “vai propor instrumentos” para atender as entidades religiosas;_ 💒 - 💉 _Testes da vacina de Oxford no Brasil serão retomados hoje; paciente que teve “reação adversa” recebe alta;_ 🦠 - 👨🏻‍⚖️ _Fux diz que discussões sobre prisão após 2ª instância devem ser retomadas; Celso de Mello determina depoimento presencial de Bolsonaro sobre suposta interferência na PF_ 🚨 🔆 Bom dia, pessoal	2020-09-14
2556	-0.2558868	-10.757326	Correio Sabiá	 O *Correio Sabiá* iniciou semana passada uma *campanha de financiamento recorrente	2020-09-14
2557	-4.6005287	-29.510977	Correio Sabiá	* 💳🐦 Ou seja, o resumo continua (e continuará) *gratuito	2020-09-14
2558	27.44296	-39.128212	Correio Sabiá	* 🙌🏻 Mas, se você acha este projeto importante, pense em *colaborar* (informações aqui: bit	2020-09-14
2559	28.47212	19.305378	Correio Sabiá	* O presidente Jair Bolsonaro (sem partido) informou ontem que *vetou* o trecho de uma lei aprovada pelo Congresso que *perdoava dívidas de igrejas	2020-09-14
2560	26.950645	-4.9481125	Correio Sabiá	* 💸 Assim, atendeu ao ministro Paulo Guedes (Economia)	2020-09-14
2561	26.585562	19.140568	Correio Sabiá	ly/3mid2bA (Leitura: 3min) ➕ *Mais:* Em nota, a Secretaria-Geral da Presidência disse que “Bolsonaro se mostra *favorável à não tributação de templos* de qualquer religião” e comunicou que o governo *“vai propor instrumentos* normativos a fim de atender a justa demanda das entidades religiosas”	2020-09-14
2562	29.734245	18.355492	Correio Sabiá	 💵📃 💭 *Contexto:* A sanção do projeto era uma *saia-justa* para Bolsonaro	2020-09-14
2563	-8.051813	3.787958	Correio Sabiá	 🥶 De um lado, havia pedidos da equipe econômica em segurar os gastos	2020-09-14
2564	-2.119453	-2.6588519	Correio Sabiá	 💳 De outro, a demanda de sua base de apoio, em boa parte composta por evangélicos	2020-09-14
2565	5.2990537	20.274727	Correio Sabiá	 🙏🏻 Para justificar o veto, o governo achou uma *saída jurídica	2020-09-14
2566	-12.275561	7.8621116	Correio Sabiá	* Símbolo do *aumento de preços* dos produtos da cesta básica, o *arroz* aumentou *mais de 3x* de janeiro de 2010 até agosto deste ano	2020-09-14
2567	-24.253157	13.188524	Correio Sabiá	 📈 O aumento está relacionado à *desvalorização do real* (R$) em relação ao dólar (US$)	2020-09-14
2568	-4.688562	6.896344	Correio Sabiá	ly/3mi75LJ (Leitura: 2min) 💭 *Contexto:* Os produtores de arroz tendem a aproveitar o dólar mais elevado e *ampliar as exportações	2020-09-14
2569	-4.6101856	6.9064193	Correio Sabiá	* 🌍📈 Vendendo mais para o mercado externo, diminui a quantidade de arroz à disposição no *mercado interno	2020-09-14
2570	4.8399363	42.814186	Correio Sabiá	* A participante que teve *“reação adversa”* à vacina que está sendo produzida pela Universidade de *Oxford* contra a covid-19 (doença causada pelo novo coronavírus) está bem e *recebeu alta	2020-09-14
2571	-16.678164	4.242168	Correio Sabiá	* 💉🙌🏻🚑 Os testes serão retomados *hoje* no Basil	2020-09-14
2572	8.85117	-30.207922	Correio Sabiá	bo/35thFto (Vídeo: 7min30s) | *Reuters:* bit	2020-09-14
2573	6.2953777	26.063221	Correio Sabiá	ly/2Fi9ntO (Leitura: 2min) 💬 *Continuando…* Os Estados Unidos liberaram a entrada de voos com origem no Brasil, após meses de proibição por causa da pandemia	2020-09-14
2574	31.924492	23.749645	Correio Sabiá	 🇺🇸✈️ Por aqui, Bolsonaro disse na 6ª feira (11) que o Brasil está *“praticamente vencendo”* a doença	2020-09-14
2575	-18.314806	26.160627	Correio Sabiá	 🦠 Um dia antes, *983 mortes* foram confirmadas	2020-09-14
2576	8.493868	-29.084135	Correio Sabiá	bo/3kbC2PO (Leitura: 1min) | *Poder360:* bit	2020-09-14
2577	-14.356253	28.112598	Correio Sabiá	ly/32svnuF (Leitura: 1min30s) 🏥 *Aliás,* a OMS (Organização Mundial da Saúde) anunciou ontem um *recorde de casos diários* da covid-19 no mundo: *307	2020-09-14
2578	21.891241	-10.201028	Correio Sabiá	 😶 Índia, Estados Unidos e Brasil tiveram as maiores altas	2020-09-14
2579	8.577497	-33.933037	Correio Sabiá	bo/33pPadh (Leitura: 1min) 🦠 _Eis abaixo o balanço, com dados do Ministério da Saúde atualizados até as 18h	2020-09-14
2580	-16.551111	28.702162	Correio Sabiá	455* é o total de casos da doença 💰 *Economia	2020-09-14
2581	-13.409456	8.638741	Correio Sabiá	* A equipe econômica do governo defende que aposentados e pensionistas fiquem *sem aumento salarial até 2021	2020-09-14
2582	-12.9029	8.435798	Correio Sabiá	* 👴🏻 O dinheiro economizado seria usado no *Renda Brasil,* programa de assistência social que deve ser implementado em 2021	2020-09-14
2583	23.510883	25.859682	Correio Sabiá	* O novo presidente do STF (Supremo Tribunal Federal), ministro Luiz *Fux,* afirmou em entrevista publicada no sábado (11) que devem ser retomadas as *discussões* sobre começar ou não a cumprir a pena após *condenação na 2ª instância	2020-09-14
2584	27.097383	16.39329	Correio Sabiá	ly/3kfssve (Leitura: 6min) 💬 *Continuando…* O ministro Celso de Mello, do STF, determinou que Bolsonaro dê depoimento *presencial* no caso da suposta interferência na PF (Polícia Federal)	2020-09-14
2585	31.193457	18.013914	Correio Sabiá	 👨🏻‍⚖️ Ele negou, portanto, a possibilidade de Bolsonaro ser interrogado por *escrito	2020-09-14
2586	16.681276	-31.441431	Correio Sabiá	bo/2ZxnUIK (Leitura: 4min) 🐦 _O Correio Sabiá é um trabalho jornalístico independente do repórter Maurício Ferro	2020-09-14
2587	6.199305	-48.142513	Correio Sabiá	 🙋🏻‍♂️🗞 Fique à vontade para entrar em contato pelo WhatsApp [21 96919-6226] ou pelo e-mail:_ redacao@correiosabia	2020-09-14
2588	10.732908	29.970892	Correio Sabiá	2020* - 💉 _Vacina Sputnik V tem eficácia “acima” de 95%, diz governo russo; dados ainda não foram publicados em revista científica;_ 🦠🔬 - 📋 _Governo brasileiro ainda não mostrou plano de imunização; Taxa de transmissão da covid-19 no país é a maior desde maio;_ 📈 - 📲 _Com 5G de pano de fundo, Eduardo Bolsonaro acusa China de espionagem cibernética; Embaixada chinesa responde_ 🇨🇳 🦠 *Pandemia	2020-11-25
2589	5.539894	42.59811	Correio Sabiá	* A *Rússia* informou ontem que a *vacina* contra covid-19 produzida no país –Sputnik V– tem *eficácia “acima de 95%”,* quando aplicada a 2ª dose	2020-11-25
2590	-11.730484	18.926952	Correio Sabiá	 🇷🇺🚀 A capacidade de produção é suficiente para 500 milhões de pessoas	2020-11-25
2591	7.2744613	41.41981	Correio Sabiá	news/0112c (Leitura: 3min) ➕ *Mais:* O transporte da vacina pode ser feito em temperaturas *de 2ºC a 8ºC,* o que é uma vantagem em comparação com a vacina da Pfizer e BioNTech, que precisa ser armazenada em temperaturas de -70ºC	2020-11-25
2592	-4.068597	48.158783	Correio Sabiá	 ❄️⛄️ Ainda *não houve publicação dos dados* em revista científica	2020-11-25
2593	8.413026	32.659054	Correio Sabiá	* Já o governo federal do Brasil ainda *não mostrou um plano de imunização* para a população, o que contraria determinação do TCU (Tribunal de Contas da União)	2020-11-25
2594	12.070507	-31.615158	Correio Sabiá	news/n95 (Leitura: 2min) 👉🏻 *Aliás,* a *taxa de transmissão* da covid-19 no Brasil nesta semana é a *maior desde maio	2020-11-25
2595	-13.09347	31.769955	Correio Sabiá	 Isso quer dizer que cada 100 pessoas contaminadas transmitem o vírus, em média, para 130	2020-11-25
2596	8.620557	-34.62813	Correio Sabiá	news/3216b (Leitura: 2min30s) 🦠 _Eis abaixo o balanço da covid-19 com dados do Ministério da Saúde atualizados até as 18h	2020-11-25
2597	-16.420162	28.712976	Correio Sabiá	708* é o total de casos da doença 🔌 *Amapá	2020-11-25
2598	-9.632871	12.779934	Correio Sabiá	* Mudando de assunto, a energia foi *retomada em 100% no estado,* de acordo com o governo federal	2020-11-25
2599	-11.855683	16.283676	Correio Sabiá	 Foram *22 dias* com intercorrências no abastecimento de luz	2020-11-25
2600	16.663454	-6.74	Correio Sabiá	* Michelle *Bachelet,* ex-presidente do Chile e alta comissária da ONU (Organização das Nações Unidas), disse que o *assassinato de João Alberto* “é um exemplo extremo, mas infelizmente muito comum, da *violência sofrida por negros”* no Brasil	2020-11-25
2601	23.811117	21.814705	Correio Sabiá	news/j0r (Leitura: 2min) 🇨🇳 *Por aqui,* o deputado federal Eduardo Bolsonaro (PSL-SP), filho 03 do presidente, que comanda a Comissão de Relações Exteriores da Câmara, *acusou a China de espionagem cibernética* e defendeu a iniciativa dos Estados Unidos de criar uma aliança que discrimina a tecnologia 5G chinesa	2020-11-25
2602	20.307835	-10.296515	Correio Sabiá	 🕵🏻‍♂️📲 ➕ *Mais:* A China, já 11 anos a *maior parceira comercial* do Brasil, reagiu	2020-11-25
2603	19.31604	-6.998122	Correio Sabiá	 😡 Em nota, a Embaixada falou que instava “essas personalidades” a deixar de seguir a “retórica norte-americana de extrema-direita”	2020-11-25
2604	-1.6562848	6.600021	Correio Sabiá	 🇺🇸 Caso contrário, arcariam com a “responsabilidade histórica de perturbar a normalidade da parceria” entre os dois países	2020-11-25
2605	17.834917	-31.894777	Correio Sabiá	 😯 🐦 _O Correio Sabiá é um trabalho jornalístico independente do jornalista Maurício Ferro	2020-11-25
2606	6.039595	-46.945744	Correio Sabiá	 🙋🏻‍♂️🗞 Fique à vontade para entrar em contato: redacao@correiosabia	2020-11-25
2607	4.842482	-4.5654497	Correio Sabiá	_Para compartilhar o Correio Sabiá:_ 	2020-11-24
2608	-8.516088	-3.7369723	Correio Sabiá	 O *Correio Sabiá* de hoje está quase monotemático	2020-12-03
2609	4.3246264	41.72763	Correio Sabiá	 Praticamente tudo é vacina contra a covid-19	2020-12-03
2610	3.7799613	42.934048	Correio Sabiá	 💉 Espero que seja bem informativo (e que a vacina chegue logo)	2020-12-03
2611	-13.102167	22.655264	Correio Sabiá	* 🙌🏻 Há cidades em que os casos aumentaram muito e os *leitos estão quase todos ocupados	2020-12-03
2612	4.415676	-45.86015	Correio Sabiá	* 📈 Boa leitura e fiquem à vontade para entrar em contato para dar feedbacks	2020-12-03
2613	17.636362	-32.242844	Correio Sabiá	 🙂 🐦 _O Correio Sabiá é um trabalho jornalístico independente do repórter @mauricioaferro	2020-12-03
2614	23.946524	20.2093	Correio Sabiá	2021* - 💳 _Bolsonaro diz que haverá “mais 3 ou 4 parcelas” do auxílio emergencial; Lira vê “situação crítica” e pede providências a Guedes; ministro fala em prorrogação, mas pede contrapartidas;_ 💸 - 🧬 _Fiocruz encontra mutações do coronavírus inéditas em Rondônia; Brasil registra 1	2021-02-12
2615	28.081476	25.57395	Correio Sabiá	351 novas mortes, e Bolsonaro declara que “não adianta ficar em casa chorando”;_ 😭 - 🏥 _Ministério da Saúde teria usado Fiocruz para produzir 4 milhões de comprimidos de cloroquina com dinheiro público do combate à pandemia; pasta nega_ 💊 ☀️ Bom dia, sabiás! Vocês já sabem, mas não custa lembrar: *hoje é dia de quiz nos stories do Correio Sabiá no Instagram* (@correiosabia)	2021-02-12
2616	27.435562	22.846191	Correio Sabiá	* O presidente Jair Bolsonaro (sem partido) afirmou ontem que o *auxílio emergencial deve ser prorrogado por “mais 3 ou 4 meses”,* a partir de março	2021-02-12
2617	-11.94377	7.138562	Correio Sabiá	 💳 Declarou ainda que o benefício não pode ser eterno por causa do endividamento	2021-02-12
2618	8.452675	23.146976	Correio Sabiá	* Já o presidente da Câmara, *Arthur Lira* (PP-AL), disse ontem que a *situação é “crítica”* e pediu ao ministro Paulo Guedes (Economia) para achar uma *“alternativa imediata”* para custear o auxílio	2021-02-12
